participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses,had_incorrect_press,first_incorrect_ms
0804_T6_heldown_newtongraphing_constantforce,22,main,177,v,FALSE,97.57,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,178,v,FALSE,116.86,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,179,v,FALSE,131.76,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,180,v,FALSE,100.08,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,181,v,FALSE,150.19,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,182,v,FALSE,131.03,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,183,v,FALSE,113.69,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,184,v,FALSE,82.18,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,185,v,FALSE,178.63,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,186,v,FALSE,113.25,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,187,v,FALSE,149.74,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,188,v,FALSE,151.57,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,189,v,FALSE,97.54,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,190,v,FALSE,114.65,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,191,v,FALSE,149.85,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,192,v,FALSE,96.72,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,193,v,FALSE,148.23,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,194,v,FALSE,101.05,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,195,v,FALSE,82.09,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,196,v,FALSE,112.53,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,197,v,FALSE,115.09,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,198,v,FALSE,116.71,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,199,v,FALSE,114.74,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,200,v,FALSE,114.95,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,201,v,FALSE,414.89,Good,2,Good,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,202,v,FALSE,100.42,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,203,v,FALSE,64.82,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,204,v,FALSE,148.02,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,205,v,FALSE,136.04,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,206,v,FALSE,98.39,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,207,v,FALSE,99.47,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,208,v,FALSE,148.1,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,209,v,FALSE,134.51,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,210,v,FALSE,132.7,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,211,v,FALSE,114.96,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,212,v,FALSE,215.82,Good,2,Good,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,213,v,FALSE,115.93,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,214,v,FALSE,167.36,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,215,v,FALSE,166.2,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,216,v,FALSE,478.72,Good,2,Good,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,217,v,FALSE,180.18,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,218,v,FALSE,147.36,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,219,v,FALSE,133.12,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,220,v,FALSE,113.47,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,221,v,FALSE,198.24,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,222,v,FALSE,163.86,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,223,v,FALSE,147.2,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,224,v,FALSE,115.88,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,225,v,FALSE,149.26,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,226,v,FALSE,130.61,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,227,v,FALSE,180.9,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,228,v,FALSE,164.56,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,229,v,FALSE,163.87,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,230,v,FALSE,149.22,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,231,v,FALSE,146.5,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,232,v,FALSE,129.2,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,233,v,FALSE,135.49,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,234,v,FALSE,113.23,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,235,v,FALSE,116.24,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,236,v,FALSE,167.9,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,237,v,FALSE,166.22,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,238,v,FALSE,165.33,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,239,v,FALSE,147.11,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,240,v,FALSE,114.15,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,241,v,FALSE,117.13,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,242,v,FALSE,130.16,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,243,v,FALSE,100.58,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,244,v,FALSE,150.4,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,245,v,FALSE,97.16,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,246,v,FALSE,131.85,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,247,v,FALSE,115.24,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,248,v,FALSE,131.63,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,249,v,FALSE,81.93,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,250,v,FALSE,132.39,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,251,v,FALSE,146.78,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,252,v,FALSE,99.9,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,253,v,FALSE,130.68,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,254,v,FALSE,132.38,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,255,v,FALSE,149.25,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,256,v,FALSE,148.34,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,257,v,FALSE,130.4,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,258,v,FALSE,132.6,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,259,v,FALSE,128.97,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,260,v,FALSE,556.88,Late,1,Late,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,261,v,FALSE,133.18,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,262,v,FALSE,98.73,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,263,v,FALSE,83.93,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,264,v,FALSE,113.77,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,265,v,FALSE,97.29,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,266,v,FALSE,144.79,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,267,v,FALSE,130.56,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,268,v,FALSE,197.8,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,269,v,FALSE,165.06,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,270,v,FALSE,150.03,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,271,v,FALSE,135.33,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,272,v,FALSE,114.83,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,273,v,FALSE,182.07,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,274,v,FALSE,148.36,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,275,v,FALSE,148.6,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,276,v,FALSE,514.56,Late,1,Late,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,277,v,FALSE,98.51,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,278,v,FALSE,127.79,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,279,v,FALSE,133.14,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,280,v,FALSE,146.75,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,281,v,FALSE,148.13,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,282,v,FALSE,165.69,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,283,v,FALSE,135.02,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,284,v,FALSE,132.04,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,285,v,FALSE,150.07,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,286,v,FALSE,132.16,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,287,v,FALSE,152.88,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,288,v,FALSE,115.17,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,289,v,FALSE,130.47,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,290,v,FALSE,116.77,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,291,v,FALSE,132.3,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,292,v,FALSE,99.26,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,293,v,FALSE,144.49,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,294,v,FALSE,98.18,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,295,v,FALSE,99.83,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,296,v,FALSE,130.14,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,297,v,FALSE,148.58,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,298,v,FALSE,114.82,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,299,v,FALSE,133.06,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,300,v,FALSE,130.02,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,301,v,FALSE,115.13,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,302,v,FALSE,147.75,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,303,v,FALSE,117.15,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,304,v,FALSE,130.99,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,305,v,FALSE,98.31,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,306,v,FALSE,113.49,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,307,v,FALSE,83.89,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,308,v,FALSE,116.97,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,309,v,FALSE,117.01,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,310,v,FALSE,132.85,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,311,v,FALSE,145.01,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,312,v,FALSE,65.76,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,313,v,FALSE,149.66,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,314,v,FALSE,148.78,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,315,v,FALSE,116.67,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,316,v,FALSE,101.02,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,317,v,FALSE,83.42,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,318,v,FALSE,150.26,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,319,v,FALSE,166.07,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,320,v,FALSE,163.67,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,321,v,FALSE,67.6,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,322,v,FALSE,115.45,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,323,v,FALSE,98.73,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,324,v,FALSE,147.83,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,325,v,FALSE,182.98,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,326,v,FALSE,114.42,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,327,v,FALSE,130.79,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,328,v,FALSE,98.59,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,329,v,FALSE,98.17,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,330,v,FALSE,129.0,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,331,v,FALSE,115.97,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,332,v,FALSE,131.11,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,333,v,FALSE,132.33,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,334,v,FALSE,131.49,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,335,v,FALSE,97.34,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,336,v,FALSE,130.36,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,337,v,FALSE,64.29,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,338,v,FALSE,130.36,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,339,v,FALSE,98.45,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,340,v,FALSE,67.14,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,341,v,FALSE,100.33,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,342,v,FALSE,116.92,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,343,v,FALSE,100.76,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,344,v,FALSE,115.04,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,345,v,FALSE,98.24,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,346,v,FALSE,84.15,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,347,v,FALSE,165.46,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,348,v,FALSE,132.36,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,349,v,FALSE,148.02,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,350,v,FALSE,80.25,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,351,v,FALSE,129.63,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,352,v,FALSE,132.11,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,353,v,FALSE,97.86,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,354,v,FALSE,114.93,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,355,v,FALSE,131.21,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,356,v,FALSE,134.18,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,357,v,FALSE,132.83,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,358,v,FALSE,50.97,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,359,v,FALSE,180.64,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,360,v,FALSE,82.26,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,361,v,FALSE,196.45,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,362,v,FALSE,113.97,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,363,v,FALSE,130.29,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,364,v,FALSE,117.75,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,365,v,FALSE,132.38,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,366,v,FALSE,82.98,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,367,v,FALSE,132.95,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,368,v,FALSE,146.91,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,369,v,FALSE,97.54,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,370,v,FALSE,163.08,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,371,v,FALSE,99.63,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,372,v,FALSE,132.77,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,373,v,FALSE,132.89,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,374,v,FALSE,117.74,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,375,v,FALSE,99.79,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,376,v,FALSE,64.11,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,377,v,FALSE,50.41,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,378,v,FALSE,34.38,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,379,v,FALSE,16.38,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,380,v,FALSE,0.22,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,381,v,FALSE,32.25,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,382,v,FALSE,66.75,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,383,v,FALSE,100.38,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,384,v,FALSE,66.17,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,385,v,FALSE,99.43,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,386,v,FALSE,64.95,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,387,v,FALSE,98.02,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,388,v,FALSE,50.39,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,389,v,FALSE,32.13,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,390,v,FALSE,67.78,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,391,v,FALSE,51.03,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,392,v,FALSE,49.42,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,393,v,FALSE,48.73,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,394,v,FALSE,98.74,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,395,v,FALSE,84.32,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,396,v,FALSE,32.05,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,397,v,FALSE,66.74,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,398,v,FALSE,16.51,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,399,v,FALSE,50.76,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,400,v,FALSE,47.62,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,401,v,FALSE,64.8,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,402,v,FALSE,32.35,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,403,v,FALSE,65.48,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,404,v,FALSE,33.37,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,405,v,FALSE,83.12,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,406,v,FALSE,66.21,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,407,v,FALSE,16.75,Great,3,Great,,v,v,1,FALSE,
0804_T6_heldown_newtongraphing_constantforce,22,main,408,v,FALSE,31.5,Great,3,Great,,v,v,1,FALSE,
